caseids,location,content
3618761,1,尊敬的苏荣书记：您好！德兴市新岗山镇占才村委会主任，在计划生育工作中弄虚作假，在良田批建中，八年来共违规批建近百栋楼房。在计划生育工作中，占才村委会从不对育龄妇女搞尿检、上环，更不去追人流、搞引产，他们每个月都是搞假报表上报镇计生办，因此，造成占才村至今还有近百名超生妇女未结扎。（省计生委有详细材料）。在宅基地批建中，村主任手握批建大权，八年来共批良田建楼房近百栋，还将基本农田保护区内的良田批给窑老板挖土烧红砖，取其良田中的沙土倒卖谋取暴利（省国土资源厅有实名举报材料）。为此，请上级政府速下来查处。
3618762,1,今天看到《这缺德路是谁修的？？》》。真是写得大好了！说出了我们的心里话，这是省委省政府重视网民，关心民情，盛世江西的结果！这条路好像是丰乐路，我们前不久也走过，实在是苦不堪言，那天是下雨天，我们从丰城去乐安，途径铁路镇骄坑镇，路面是新的，中间却坑坑洼洼，无法行走，当地村民劝我们往回走，结果害得我们一车五人半死，沿途的司机叫死骂绝，骂就骂政府，不会骂包工头，这是回扣害死人啊。建议成立专案组，一级一级查，一个环节一个环节查，这豆腐渣工程不出一个礼拜就会水落石出。阻力会很大，地方保护主义严重，当事人肯定有1000个理由开脱，丰城人喜欢吹牛皮说有钱能使鬼推磨，这次就要看看我们执法的力度。权与法的较量，情与法的较量！人民群众是真正的英雄。因此强烈希望深入调查，一网打尽！（米小盛）
3618768,1,我们是江西九江市庐山区慧龙新城路北小区150户居民之一，我们2007年按揭买的住宅房，2009年4月因修建城际列车从小区内横架了两条轨道，轨道离住宅距离不足10米，也占用了小区部分绿化面积，当初开工修建时，政府承诺：“1、通车后即便办理占用面积补偿事宜；2、恢复小区内绿化，且恢复程度会比以前更好”还签订有协议书，为支持、响应国家建设，居民同意了政府部门提出的方案，可时至今日通车已两个月了，不见政府有兑现诺言的迹象。现在的小区内环境是一片废墟、但见晴天灰尘弥漫、雨天泥水漫流、加之列车来回穿梭的噪音，百姓苦不堪言，多次找过相关政府部门，都是一拖再拖，官腔套话，就是不见结果。我们老百姓真可怜，也真老实！这样的长此下去还能相信政府的话语和承诺吗？坏了党的形象伤了人民的心，群众利益无小事、构建和谐社会的稳定、维护群众的合法权益、全心全意为民服务的宗旨还能高唱吗？
3618769,1,书记您好！我是江西省抚州市黎川县龙安镇王沙坑村下嶂村小组村民。尊敬的总书记当您做在办公室的时候怎么也想不到在哪偏远的小山村发生了什么事情。每当想起我整夜都无法入睡。事情发生在九六年我们村小组分田地和山，就是因为我们不是一个姓氏村小组就不给我们耕田和山，做为农民失去这些我想你是知道的。当时就有三户人家没有分到我家只是其中一家，我爸他们天天上访，可以说是上告无门，当地政府一托再托就是十几年到现在还无法解决。总书记请您去调查并解决问题。谢了。
3618770,1,苏书记，你好！本人是江西省上饶市广丰县的农民，因最近当地有些情况感到不解，老百姓正议论纷纷，我们又没有有效渠道反映问题，上访也无人过问，只好斗胆向你汇报。当前，全国上下包括全省正如火如荼地开展人口普查工作，本是件利国利民的大事。李克强副总理还专门在电视上作了讲话，可是人口普查的政策到我县摇身一变为“敛财之举”，到底是公安部或省里的土政策还是市县里的个例还不清楚？我县各乡镇、各村居的普查员上门对农民宣讲普查政策时说，原农户未上户口的小孩或超生人口在此次普查时只需交钱就可以上户口，二胎的家庭不管是否超生都要交费三千元方可上第二个小孩的户口，三胎的（当然明显超生的）家庭上第二个小孩交一千元、第三胎的交六千元，共计七千元即可；四胎的共一万三，等等。总之，交钱上户口，否白没门，以后读书、就业你们家长自己看着办！交费统一地点为各乡、镇政府，当然，只开收条，没有收据、发票之类的东西！原来我，们只要交费五千元给村支书就可以上户口，虽然现在着政策不尽人意，但对我们而言，也算一个难得的机会，毕竟费用少了，而且全国人口普查十几年才会有一次嘛。我们下溪镇各村已经交了一大半啦！你说我是交嗯，还是再等等看？期待能快点回复，否则我会错过了交费期限，孩子就一辈子做黑户啦！
3618771,1,婺源县工商局9月份对城区个体经营户进行处罚，小店普遍罚款500--1000元，有的还不知多少。批发店一年要罚款10000以上。几乎成为一种规则，并且从来没有开具发票收据，处罚原因也没有说明。反正我们经营户也不敢与他们争辩，得罪不起。据说是每年都有。其中是否有腐败因素，不得而知。我在浙江经商多年，从来没有遇到这种情况。我们小老百姓开小店只是混口饭吃，有不容易啊。希望苏书记百忙之中过问过问此事，这事在老百姓面前意见很大。恳请回复，敬候佳音
3618773,1,我是江西省吉安市泰和县冠朝镇的一普通农民，我想和上级领导反应我们这里乱收费的现象。我和我老婆2008年结婚，当时我23岁我老婆差不多21岁。但没结婚之前我老婆就怀育了，当时我们的生育知识太匮乏了，不知道生小孩要准生证的，所以之后我们去帮小孩上户可不给上，说要我们拿一万二才给上户，有的人家还要两三万。我们真没那么多钱啊。现在小孩到了读书年龄了，去学校报名也说要我们上了户才能读书，我们都急的要死。我们这里很多这样的事，很多贪腐现象。就说我们这里的道路吧不知道从什么时候说修上级也说了拨了几十万的款，可到最后就不了了知，不知道那些钱到哪里了？希望上级领导给予关注，看看这些现象是不是正常啊
3618782,1,信丰县大塘埠镇为什么还有那么多非法营运车跑广东拉客？交警为何不管？
3618784,1,"吉安市永新县埠前镇强盗书记彭左旭剥夺被征地农民15项权利,无视省政府2009年3月1日起执行全省市片区征地补偿标准的存在,以15000元一亩强征农民耕地80米宽,9.9公里长的粮田作为上下高速公路连接线,我村人均耕地不足0.5亩失地农民所得补偿7000元左右,又无其它安置,我们以后的生活怎么办?我们数千失地农民老少应走向何方?救救我们吧苏荣书记......"
3618787,1,卫生部规定，小病在社区，大病去医院。鹰潭是全省唯一没有解决好离退休老同志在社区刷卡医疗的城市，离退休老同志已经多次向鹰潭市人保局反映，迟迟没有解决好，离退休老同志小病也只能去大医院排长队，往往小病排成大病，离退休老同志对人保局意见很大。希望苏书记过问，帮助离退休老同志解决好，谢谢苏书记了。多保重。
3618790,1,尊敬的书记您好：我来自于乐平市的一名普通学生，我想反映的问题是我市的化工厂问题，每天下午至第二天清早，乐平都被毒气笼罩，实在无法生存，那些工厂为了自己的利益而不屑人民的身体，多少人死于毒气，多少人死于水污染，举办过多少次都是无动于衷，书记，救救我们吧，救救乐平吧。
3618793,1,抚州市资溪县官员睁开眼睛让开发商在河道上建房，造成洪水倒流城区将县城西门全部淹没并死亡二人。几百户人家夜不能眠。上百人到县政府要求拆除河面上房屋将河道还原，并联名签名盖手印交到县政府，到现在没有一个答复，许多人通过各种途径向上反映到市里省里也石沉大海，相反县里还叫公安找茬，这事可能待来年洪水淹死人再来问责。今发此贴不抱有解决希望，只作证据之用。这种明显违法乱纪行为难道没有一个机关来治。
